Pallet,Timestamp,Item,Manufacturer,Quantity,Expiration,Category,Notes,Pallet_Num,Box_Num
,2/18/2024 11:22,Closed Urethral Tray w/ Vinyl Catheter,Dover,1,7/1/2023,Catheters/tubing,"Sterile, unopened ",14,12
,2/18/2024 11:02,Arm sling,DJO,1,,Other,,14,10
,2/18/2024 11:42,Temp probes,Derroyal,1,8/20/2024,Diagnostic,,14,7
,2/18/2024 11:50,Tape Measure,DeRoyal ,1,8/3/0025,Diagnostic,,14,22
,2/18/2024 11:31,Abdominal Binder,Dale,1,,Other,,14,18
,2/18/2024 11:53,Dressing,Curad,1,4/24/2025,Bandages/gauze,,14,7
,2/18/2024 11:33,Band Aid,Covidien,1,,Other,,14,17
,2/18/2024 11:27,Gauze Sponges,Covidien,1,1/6/2025,Bandages/gauze,,14,12
,2/18/2024 10:53,Xero form Occlusive Gauze Strip,Covidien,1,6/30/2021,Bandages/gauze,,14,6
,2/18/2024 11:52,Dressing,Covidian ,1,9/30/2027,Bandages/gauze,,14,7
,2/18/2024 11:29,Syringe,Covidian ,1,7/31/2028,Syringe/needles,,14,7
,2/18/2024 11:40,Gravity Feeding Bag,Covidian,1,2/28/2027,Other,,14,7
,2/18/2024 12:12,safety needle,Covidian,1,7/31/2028,Syringe/needles,,14,7
,2/18/2024 11:30,Syringe Caps,Covidian,1,8/31/2028,Syringe/needles,,14,7
,2/18/2024 11:39,Central venous tray- triple lumen polyurethane catheter,Cook Med,1,1/12/2024,Catheters/tubing,,14,23
,2/18/2024 11:05,Urine Collection Bag,Conveen,1,5/29/2026,Catheters/tubing,Not sterile,14,10
,2/18/2024 11:26,Catheter- straight tip pediatric,Coloplast,1,1/2/2024,Catheters/tubing,,14,14
,2/18/2024 11:45,Conveen,Coloplast,1,6/7/2027,Other,,14,7
,2/18/2024 11:46,CoaguChek XS PT Test,Coagucheck,1,12/31/2023,Diagnostic,,14,23
,2/18/2024 12:19,Funnel Connector w cap,Cedic Srl,1,8/23/2026,Catheters/tubing,,14,7
,2/18/2024 11:06,Underpads,Cardinal Health,1,,Hygiene,Opened ,14,10
,2/18/2024 12:01,Needle Blade,BVI Beaver,1,2/8/2028,Surgical,,14,23
,2/18/2024 11:47,Irrigation Splash guard,Busse,1,7/30/2026,PPE,,14,7
,2/18/2024 12:11,IV catheter,Braun,1,4/1/2027,Catheters/tubing,,14,7
,1/19/2024 15:37,Blazer prime catheter,Boston Scientific,1,1/21/2024,Catheters/tubing,,14,9
,1/19/2024 15:32,catheter,Biosense Webster,1,11/12/2023,Catheters/tubing,,14,13
,2/18/2024 11:04,Pump infusion Set (opened!),BD Alaris,1,11/28/2026,Surgical,,14,10
,2/18/2024 12:10,autoguaed needles,BD,1,9/30/2026,Syringe/needles,,14,7
,2/18/2024 12:18,Blood Transfer Device,BD,1,9/30/2026,Catheters/tubing,,14,7
,2/18/2024 10:54,Blunt Fill Needle Filter,BD,1,9/30/2028,Syringe/needles,,14,6
,2/18/2024 11:56,Control Syringe,BD,1,2/29/0024,Syringe/needles,,14,22
,2/18/2024 11:24,IV Catheter,BD,1,1/31/2024,Catheters/tubing,,14,14
,2/18/2024 11:27,IV Catheter,BD,1,1/31/2024,Catheters/tubing,,14,14
,2/18/2024 10:51,IV Kit,BD,1,11/30/2028,Syringe/needles,,14,6
,2/18/2024 12:11,needle,BD,1,,Syringe/needles,,14,7
,2/18/2024 10:46,SafetyGlide Needle,BD,1,1/31/2028,Syringe/needles,,14,4
,2/18/2024 11:34,Safetyglide needle,BD,1,1/31/2028,Syringe/needles,,14,18
,2/18/2024 12:01,Syringe ,BD,1,12/31/2027,Syringe/needles,,14,7
,2/18/2024 12:04,Skyla levonorgestrel-releasing intrauterine system,Bayer,1,5/1/2024,Other,,14,23
,2/18/2024 11:26,Scalpel,Bard Parker,1,2/29/2028,Surgical,,14,7
,2/18/2024 11:09,Foley Catheter,Bard Medical,1,2/28/2027,Catheters/tubing,,14,11
,2/18/2024 11:12,Urological Catheter,Bard Medical,1,5/31/2028,Catheters/tubing,,14,11
,2/18/2024 11:44,Intermittent Catheter tray,Bard,1,9/30/2022,Catheters/tubing,,14,23
,2/18/2024 11:34,Safety Infusion set,Bard,1,7/10/2026,Catheters/tubing,,14,18
,2/18/2024 11:46,Safety Infusion Set,Bard,1,8/30/2026,Catheters/tubing,,14,7
,2/18/2024 11:30,Shyringe,Avanos,1,9/27/2026,Syringe/needles,,14,7
,2/18/2024 11:21,Thoracic Catheter,Atrium Medical,1,1/10/2025,Catheters/tubing,,14,7
,2/18/2024 10:51,Surgical Floor Mat,Aspen Surgical,1,,Surgical,,14,9
,2/18/2024 11:38,Cervical collar,Aspen,1,,Other,,14,23
,2/18/2024 12:14,Female Luer Adaptor,Applied Med Tech,1,3/1/2026,Catheters/tubing,,14,7
,2/18/2024 11:11,Reservoir set ,Amcor,1,7/15/2024,Other,,14,10
,2/18/2024 12:15,CO2 Detector,Ambu ,1,9/26/2026,Diagnostic,,14,7
,2/18/2024 11:04,Ambu Bag,Ambu,1,,Other,,14,10
,2/18/2024 12:16,CO2 detector,Ambu,1,8/17/2025,Diagnostic,,14,7
,2/18/2024 11:55,DuraPrep Surgical Solution,3M,1,1/30/0024,Hygiene,,14,22
,2/18/2024 11:27,Steri strip,3M,1,2/1/2024,Bandages/gauze,,14,14
,2/18/2024 11:27,Steristrip,3M,1,9/1/2023,Bandages/gauze,,14,12
,2/18/2024 11:05,Surgical Tape,3M,1,,Surgical,,14,10
,2/18/2024 11:54,Bandaging,No manufacturer listed,1,,Bandages/gauze,,14,7
,2/18/2024 11:03,Roll of Gauze,No manufacturer listed,1,,Bandages/gauze,,14,10
,2/18/2024 12:04,Catheter adapter,Addto,,,Catheters/tubing,,14,23
,2/13/2024 16:17,Cotton Balls,Amazon,200,,Bandages/gauze,,13,1
,2/13/2024 16:35,Disposable syringes without needle,Tkmd,2,7/6/2026,Syringe/needles,,13,2
,2/13/2024 16:19,Plastic containers,No manufacturer listed,1,,Other,,13,1
,2/13/2024 16:21,Wrap,No manufacturer listed,1,,Bandages/gauze,,13,1
,2/13/2024 16:23,Swabs,FloqSwabs,1,6/30/2024,Bandages/gauze,,13,1
,2/13/2024 16:23,Sterile Polyester Tipped Applicators,Puritan,1,1/1/2025,Surgical,,13,1
,2/13/2024 16:42,Disposable swabs,Jiangsu Changfeng ,1,9/29/2024,Hygiene,,13,2
,2/13/2024 16:36,Bare hypodermic syringe ,DPS,1,11/29/2025,Syringe/needles,,13,2
,2/13/2024 16:42,Paper Measuring Tape,Henry Schein ,4000,,Other,,13,2
,2/13/2024 16:49,Cotton Tipper Applicators,Henry Schein,2000,,Surgical,,13,3
,2/13/2024 16:49,Pediatric Single Use Specula,Welch Allyn,850,,Diagnostic,,13,3
,2/13/2024 16:50,Single Use Adult Specula,Welch Allyn,850,,Diagnostic,,13,3
,2/13/2024 16:17,Alcohol Prep Pads,Mckesson,800,9/1/2023,Hygiene,,13,1
,2/13/2024 16:13,Criterion Examination Gloves,Henry Schein,800,9/1/2024,Surgical,,13,1
,2/13/2024 16:15,Dyna Lube Sterile,Dynarex,720,7/31/2024,Other,,13,1
,2/13/2024 16:38,Medium Nitrile Examination Gloves,Henry Schein ,700,5/1/2024,Hygiene,,13,2
,2/13/2024 16:34,All Gauze Sponges,Henry Schein,600,,Bandages/gauze,,13,2
,2/13/2024 16:36,Bare Hypodermic syringe 1 mL,DPS,300,11/29/2025,Syringe/needles,,13,2
,2/13/2024 16:37,Disposable Syringe Without Needle,TKMD,200,4/3/2026,Syringe/needles,,13,12
,2/13/2024 16:31,Gauze Pads,Henry Schein ,200,,Bandages/gauze,,13,2
,2/13/2024 16:18,Sheer Strip Bandaids,Henry Schein ,200,5/4/2024,Bandages/gauze,,13,1
,2/13/2024 16:51,Cotton Tipped Applicators,Henry Schein,200,,Other,,13,3
,2/13/2024 16:18,Flexible Fabric Strips,Henry Schein,200,3/14/2024,Bandages/gauze,,13,1
,2/13/2024 16:32,Safety Needle,Duopress,200,5/19/2024,Syringe/needles,,13,2
,2/13/2024 16:43,Surgical Drapes,No manufacturer listed,150,,Diagnostic,,13,2
,2/13/2024 16:49,All-Gauze Sponges,Henry Schein,150,,Bandages/gauze,,13,3
,2/13/2024 16:32,Earloop Procedure Masks,Henry Schein,150,,Hygiene,,13,2
,2/13/2024 16:13,Safety Blood Collection Set + Luer Adapter,Grinder Bio One,150,5/27/2025,Catheters/tubing,,13,1
,2/13/2024 16:15,Safety Blood Collection Set + Luer Adapter 23G,Greiner Bio One,150,11/2/2024,Catheters/tubing,,13,1
,2/13/2024 16:30,Cloth Surgical Tape,Henry Schein,120,,Bandages/gauze,,13,2
,2/13/2024 16:40,Disposable Nitrile Gloves xs,Test Equity,100,6/1/2023,Hygiene,,13,2
,2/13/2024 16:14,Sterile Disposable Safety Scalpel,Medline,100,4/30/2024,Surgical,,13,1
,2/13/2024 16:40,Safety Needle,Henry Schein,100,8/15/2026,Syringe/needles,,13,2
,2/13/2024 16:38,Small Nitrile Examination Gloves,Henry Schein,100,2/1/2024,Hygiene,,13,2
,2/13/2024 16:41,Medium Nitrile Examination Gloves,Gen X,100,10/1/2025,Hygiene,,13,2
,2/13/2024 16:36,Hypodermic Safety Needle,DropSafe,75,8/1/2026,Syringe/needles,,13,2
,2/13/2024 16:33,Paper Surgical Tape,Henry Schein,60,,Surgical,,13,2
,2/13/2024 16:33,Syringe Needle,VanishPoint,50,12/28/2025,Syringe/needles,,13,2
,2/13/2024 16:20,Procedure Masks,Henry Schein ,50,,Hygiene,,13,1
,2/13/2024 16:41,Particulate Respirator,3M,50,12/31/2022,Surgical,,13,2
,2/13/2024 16:33,Staple removal kit ,Cardinal Health,46,10/1/2024,Surgical,,13,2
,2/13/2024 16:34,Hypodermic Needle Pro Safety Device ,Smiths Medical,25,8/23/2026,Surgical,,13,2
,2/13/2024 16:40,Infant Heel Warmer,MediChoice,25,7/17/2023,Diagnostic,,13,2
,2/9/2024 16:58,Blood Draw Kit,BD,23,,Syringe/needles,,13,9
,2/13/2024 16:38,Safety Needle,Caina,18,3/31/2026,Syringe/needles,,13,2
,2/13/2024 16:22,Urine Sample Collectors,No manufacturer listed,15,,Diagnostic,,13,1
,2/13/2024 16:30,24 Hour Urine Containers,No manufacturer listed,5,,Diagnostic,,13,2
,2/13/2024 16:49,Cloth surgical tape ,Henry schein,5,,Surgical,,13,3
,2/13/2024 16:43,Cotton Tipped Applicators ,Henry Schein,5,,Other,,13,2
,2/13/2024 16:39,Skin staple remover,Busse,5,6/30/2025,Surgical,,13,2
,2/13/2024 16:40,Alcohol Prep Pad,Medline,4,,Hygiene,,13,2
,2/13/2024 16:37,Laceration Tray,Henry Schein,4,9/30/2024,Surgical,,13,2
,2/13/2024 16:38,Face Shield,No manufacturer listed,2,,Diagnostic,,13,2
,2/13/2024 16:19,Plastic Bags,No manufacturer listed,2,,Other,,13,1
,2/13/2024 16:50,Disposable ear curette ,Henry Schein ,2,,Syringe/needles,,13,3
,2/13/2024 16:22,Eye Test Chart,Good lite,2,,Other,,13,1
,2/13/2024 16:39,Face Shield,No manufacturer listed,1,,Hygiene,,13,2
,2/13/2024 16:17,Mailing Envelope Kit,Immunostics,1,,Diagnostic,,13,1
,2/13/2024 16:12,Compressor Nebulizer,Henry Schein,1,,Diagnostic,,13,1
,2/13/2024 16:15,FOB Enhanced Readability Test Kit,Henry Schein,1,5/31/2025,Diagnostic,,13,1
,2/13/2024 16:35,Suture Removal Kit with PVP,Henry Schein,1,6/8/2023,Other,,13,2
,2/13/2024 16:13,Blood Collection Set,BD,1,3/31/2025,Other,,13,1
,2/9/2024 17:22,Electrodes,Vermed,1,,Other,,12,32
,2/9/2024 17:00,Catheter Adapter,Addto inc ,10,12/12/2900,Catheters/tubing,,12,19
,2/9/2024 15:38,Sterile pipers ,No manufacturer listed,90,4/18/2025,Diagnostic,Unsure total #,12,6
,2/9/2024 15:46,Test Tubes,No manufacturer listed,475,,Diagnostic,,12,8
,2/9/2024 16:32,Sticky name tags,No manufacturer listed,3,,Other,,12,18
,2/9/2024 16:13,Detergent,henkel corporation,3,10/1/2024,Hygiene,,12,16
,2/9/2024 17:18,Test tubes ,No manufacturer listed,600,,Catheters/tubing,,12,32
,2/9/2024 16:25,Assorted test tube+ supplies,No manufacturer listed,500,,Syringe/needles,,12,22
,2/9/2024 16:09,Small test tubes,No manufacturer listed,482,,Diagnostic,,12,7
,2/9/2024 17:34,"Tubes, green and purple cap",No manufacturer listed,400,,Catheters/tubing,,12,37
,2/9/2024 16:20,"Random fallen items, needles samples, tubes ",No manufacturer listed,300,,Other,,12,12
,2/9/2024 17:26,Test Tubes Purple,BD,300,,Catheters/tubing,,12,36
,2/9/2024 16:01,Pipettes,No manufacturer listed,250,,Hygiene,,12,11
,2/9/2024 16:00,Plastic test tube,No manufacturer listed,200,,Diagnostic,,12,14
,2/9/2024 15:32,Alcohol wipes,Medline,200,,Hygiene,,12,1
,2/9/2024 17:20,Lawei 200 pack,Lawei,200,,Other,,12,29
,2/9/2024 15:37,DGP Pathoseal 95 (plastic pipets) ,DGP Intelsius Ltd.,200,5/8/2021,Diagnostic,Unsure total #,12,6
,2/9/2024 16:39,Blood Collection Tubes,BD,200,1/31/2024,Diagnostic,,12,19
,2/9/2024 17:42,blood collection tubes,BD,200,11/30/2024,Diagnostic,,12,34
,2/9/2024 16:00,black small test tubes,No manufacturer listed,150,,Catheters/tubing,,12,11
,2/9/2024 16:00,White Small Test Tube,No manufacturer listed,150,,Catheters/tubing,,12,11
,2/9/2024 16:37,Cups,No manufacturer listed,150,,,,12,19
,2/9/2024 15:43,Pipette ,No manufacturer listed,150,,Other,,12,5
,2/9/2024 16:51,Tubes ,No manufacturer listed,150,,Catheters/tubing,,12,9
,2/9/2024 16:10,Plastic pipets ,No manufacturer listed,140,12/12/2028,Diagnostic,,12,7
,2/9/2024 16:00,"UPEP Tube, Red",Sarstedt ,100,,Catheters/tubing,,12,11
,2/9/2024 16:02,"Test Tube, White",SARSTEDT,100,,Catheters/tubing,,12,11
,2/9/2024 17:35,X-RAY detectable gauze sponges,Medline,100,,Surgical,,12,35
,2/9/2024 17:30,filter needles,braun,100,8/31/2028,Syringe/needles,,12,34
,2/9/2024 17:09,Sample Collection Kit,BD,100,,Catheters/tubing,,12,31
,2/9/2024 17:26,100 other test tubes ,No manufacturer listed,100,,Catheters/tubing,,12,36
,2/9/2024 15:45,Cap ,BD,90,,Other,,12,5
,2/9/2024 15:44,Blood Collection Needle,Eclipse,71,1/1/0001,Syringe/needles,No exp. date,12,5
,2/9/2024 17:04,MISC Test Tubes ,No manufacturer listed,70,,Catheters/tubing,,12,9
,2/9/2024 15:46,Miscellaneous ,No manufacturer listed,70,,Diagnostic,,12,5
,2/9/2024 16:01,Blood Collection needles,Eclipse,60,1/1/0001,Syringe/needles,No exp.,12,11
,2/9/2024 17:44,Pipe Cleaner ,No manufacturer listed,60,,Hygiene,,12,37
,2/9/2024 16:02,Big cylinder syringe cap,No manufacturer listed,50,,,,12,11
,2/9/2024 16:41,Gauze,No manufacturer listed,50,,Bandages/gauze,,12,26
,2/9/2024 16:00,Needle Kits,No manufacturer listed,50,,Syringe/needles,,12,14
,2/9/2024 16:33,Pipettes,No manufacturer listed,50,,Syringe/needles,,12,12
,2/9/2024 17:26,Pippetes ,No manufacturer listed,50,,Syringe/needles,,12,34
,2/9/2024 16:26,Plating Kits,No manufacturer listed,50,,Other,,12,22
,2/9/2024 15:40,Specimen bag ,No manufacturer listed,50,,Other,,12,6
,2/9/2024 16:52,Filter needle,BD,50,3/31/2027,Syringe/needles,,12,19
,2/9/2024 16:32,Suction device,Air life,50,9/20/2024,Surgical,,12,23
,2/9/2024 17:42,Trays,No manufacturer listed,50,,Catheters/tubing,,12,37
,2/9/2024 17:32,Coated Vicryl,Ethicon,48,5/1/2023,Surgical,,12,38
,2/9/2024 16:13,Subassembly Bag G ,No manufacturer listed,45,,Hygiene,,12,15
,2/9/2024 17:05,Sealable Foil Bags,No manufacturer listed,41,,Other,,12,30
,2/9/2024 17:10,Tubing,No manufacturer listed,40,,Catheters/tubing,,12,9
,2/9/2024 15:29,Luer lock plug ,Smiths medical ,39,11/18/2021,Other,,12,1
,2/9/2024 16:11,Specimen transport bags,No manufacturer listed,39,,Diagnostic,,12,15
,2/9/2024 15:37,2mL test tubes,Eurofins,39,,Other,,12,6
,2/9/2024 16:00,Urine 24hr protein,No manufacturer listed,37,,Diagnostic,,12,11
,2/9/2024 17:03,Needle,Precision Glide,36,10/31/2027,Syringe/needles,,12,19
,2/9/2024 17:32,Adult Dipers,Cardinal Health,36,,Hygiene,,12,37
,2/9/2024 17:27,needles,koru,35,3/18/2025,Syringe/needles,,12,34
,2/9/2024 15:59,Immunoglobulin tube brown ,No manufacturer listed,35,,Diagnostic,,12,11
,2/9/2024 17:41,connector,vy con,30,3/17/2028,Diagnostic,,12,34
,2/9/2024 17:26,Bandages,No manufacturer listed,30,,Bandages/gauze,,12,36
,2/9/2024 17:40,adapters,clave,30,9/1/2028,Diagnostic,,12,34
,2/9/2024 15:26,AMT Mini Enteral Extension Set,Applied Medical Technology ,30,11/1/2026,Catheters/tubing,,12,3
,2/9/2024 17:27,Assorted Lab Supply,ACM,30,,Catheters/tubing,,12,36
,2/9/2024 15:26,Tegaderm 2x2,3M,30,1/13/2023,Bandages/gauze,,12,1
,2/9/2024 16:14,Serum D Pl(ctDNA) kit ,No manufacturer listed,30,,Diagnostic,,12,15
,2/9/2024 16:32,Drug Screen Cup,Clia,27,5/21/2025,Diagnostic,,12,23
,2/9/2024 16:35,Vacutainer,BD,27,,Other,,12,18
,2/9/2024 16:39,Forceps ,Sklar,25,1/28/2023,Surgical,,12,25
,2/9/2024 15:27,Catheter (fluid path),No manufacturer listed,25,3/1/2028,Catheters/tubing,,12,3
,2/9/2024 15:38,Test tubes,Eurofins,25,,Other,,12,6
,2/9/2024 15:27,SafetyGlide 1ml Syringe,BD,25,9/30/2023,Syringe/needles,,12,1
,2/9/2024 16:53,Red Cap Tubes,No manufacturer listed,25,,Catheters/tubing,,12,9
,2/9/2024 16:13,SubassemblyG ,No manufacturer listed,23,,Diagnostic,,12,15
,2/9/2024 15:28,Needle Caps ,Monoject,23,,Syringe/needles,,12,1
,2/9/2024 17:09,Test Tubes ,No manufacturer listed,23,,Catheters/tubing,,12,9
,2/9/2024 16:50,FloQSwabs,Copan,22,11/30/2025,Diagnostic,,12,19
,2/9/2024 17:02,"Specimen Kit, Orange Cap",BD,21,,Catheters/tubing,,12,9
,2/9/2024 16:18,Gel Packs,Quintiles Laboratories ,20,,Other,,12,20
,2/9/2024 16:33,N95,No manufacturer listed,20,,PPE,,12,23
,2/9/2024 17:38,iv lock,medex,20,2/15/2026,Catheters/tubing,,12,36
,2/9/2024 17:22,Medium RTLs,ConMed,20,,Other,,12,32
,2/9/2024 16:55,Catheter tube,Coloplast ,20,10/8/2028,Catheters/tubing,,12,19
,2/9/2024 16:33,Adult briefs ,Cardinal Health,20,,Other,,12,23
,2/9/2024 15:29,3 mL syringes ,BD,20,,Syringe/needles,,12,1
,2/9/2024 15:23,Blunt Fill Needle-Filter,BD,20,4/30/2024,Syringe/needles,,12,1
,2/9/2024 15:45,IV ,BD,20,5/31/2026,Syringe/needles,,12,5
,2/9/2024 15:39,Sample boxes,Argos ,20,,Other,,12,5
,2/9/2024 17:29,surgical masks,3M,20,,PPE,,12,34
,2/9/2024 17:04,Urine Collector,No manufacturer listed,18,,Diagnostic,,12,31
,2/9/2024 15:28,Nitrile gloves ,Medline,18,,PPE,,12,4
,2/9/2024 15:29,Tonsil Sponge,Medline,18,,Bandages/gauze,,12,3
,2/9/2024 17:20,Quilted adult diapers,Cardinal Health,18,,Hygiene,,12,32
,2/9/2024 15:58,Tweezers,Busse,18,7/30/2028,Hygiene,,12,11
,2/9/2024 17:09,Blood Draw Kit ,BD,18,,Syringe/needles,,12,9
,2/9/2024 17:02,Adhesive wound dressing,3M,18,9/22/2026,Bandages/gauze,,12,19
,2/9/2024 15:54,Abdominal pad,Covidien,17,10/1/2023,Other,,12,12
,2/9/2024 17:07,Pippets,No manufacturer listed,17,,Syringe/needles,,12,9
,2/9/2024 16:49,ROCH-PEAN FORCEPS,Sklar Sterile,16,12/12/2900,Surgical,,12,19
,2/9/2024 16:15,Blood Collection Kit,No manufacturer listed,16,,Diagnostic,,12,15
,2/9/2024 17:19,Hair cover,No manufacturer listed,16,,Hygiene,,12,32
,2/9/2024 16:12,Unscheduled PK,Oncobay,15,7/31/2024,Diagnostic,,12,15
,2/9/2024 16:27,Random bags ,No manufacturer listed,15,,Other,,12,12
,2/9/2024 16:31,Random bags (tubes needles …),No manufacturer listed,15,,Other,,12,12
,2/9/2024 17:06,Powder free exam gloves,Halyard ,15,10/8/2024,PPE,,12,19
,2/9/2024 16:12,Blood collection needle ,BD,15,,Surgical,,12,15
,2/9/2024 17:00,One link needle free IV connector,Baxter,15,,Catheters/tubing,,12,19
,2/9/2024 17:00,"Blood Draw Kits, Orange Cap",No manufacturer listed,15,,Syringe/needles,,12,9
,2/9/2024 15:49,gel wrap,quintiles laboratories ,14,,Other,,12,4
,2/9/2024 16:36,Laceration Tray w/ Lidded TR,Medline,14,8/31/2028,Syringe/needles,,12,19
,2/9/2024 15:31,Disposable inner cannula ,Covidien ,14,9/7/2028,Catheters/tubing,,12,4
,2/9/2024 16:54,Blood Collection Needles,BD,14,,Syringe/needles,,12,9
,2/9/2024 17:37,Blood Draw Kit,BD,14,,Catheters/tubing,,12,37
,2/9/2024 17:05,Injection Kit,BD,14,,Syringe/needles,,12,9
,2/9/2024 15:25,Equipment cover ,No manufacturer listed,13,7/26/2028,PPE,,12,3
,2/9/2024 16:52,Non-pyrogenic Fluid path,ICU Medical,13,1/10/2028,Catheters/tubing,,12,19
,2/9/2024 15:35,Catheter/drip,Eurofins,13,,Catheters/tubing,,12,6
,2/9/2024 15:23,Gauze ,Coviden ,13,,Bandages/gauze,,12,1
,2/9/2024 16:55,3mL Syringe,BD,13,10/31/2027,Syringe/needles,,12,19
,2/9/2024 15:29,Tegaderm 4x4,3M,13,11/16/2022,Bandages/gauze,,12,1
,2/9/2024 17:33,Introducer Sheath,Terumo ,12,,Catheters/tubing,,12,37
,2/9/2024 15:39,Urine sample jars,No manufacturer listed,12,,Diagnostic,,12,5
,2/9/2024 17:35,Oral Swabette ,Medichoice,12,,Diagnostic,,12,37
,2/9/2024 15:44,Needles,Greiner,12,9/7/2025,Syringe/needles,,12,5
,2/9/2024 15:34,Set rallonge ,Couvidien ,12,10/31/2028,Catheters/tubing,,12,4
,2/9/2024 15:27,10mL syringes,BD,12,7/31/2022,Syringe/needles,,12,1
,2/9/2024 16:42,Blood collection set,BD,12,,,,12,26
,2/9/2024 17:08,Blood Draw Kit,BD,12,,Syringe/needles,,12,9
,2/9/2024 15:40,Blood draw kits,BD,12,,Other,,12,5
,2/9/2024 16:09,bandaids,No manufacturer listed,12,,Bandages/gauze,,12,14
,2/9/2024 16:10,Diagnostic tubes (in bags with random things),No manufacturer listed,11,,Diagnostic,,12,12
,2/9/2024 16:25,luer lock connector,No manufacturer listed,11,7/31/2027,Other,,12,18
,2/9/2024 17:02,Security bag,Health Care Logistics inc,11,12/12/2900,Hygiene,,12,19
,2/9/2024 16:54,Calcium Alginate Dressing,Restore ,10,4/4/2028,Bandages/gauze,,12,19
,2/9/2024 17:31,4-0 sutures ,No manufacturer listed,10,,Surgical,,12,38
,2/9/2024 15:45,Containers ,No manufacturer listed,10,,Other,,12,5
,2/9/2024 16:09,Little plastic bottle with lid ,No manufacturer listed,10,12/12/2028,Other,,12,7
,2/9/2024 17:21,Plain Slides,No manufacturer listed,10,,Diagnostic,,12,31
,2/9/2024 16:38,Border Heel,Mepilex,10,5/28/0024,Bandages/gauze,,12,19
,2/9/2024 15:22,Surgical glove boxes L ,Medline,10,2/1/2022,PPE,,12,2
,2/9/2024 16:35,GVL 2 Stat,Glidescope,10,,Catheters/tubing,,12,23
,2/9/2024 16:22,Aliquot V plasma sample bags ,Bioagilytix,10,,Other,,12,12
,2/9/2024 16:48,Push button,BD,10,7/31/2025,Syringe/needles,,12,19
,2/9/2024 17:32,Assorted sutures,No manufacturer listed,10,,Surgical,,12,38
,2/9/2024 17:09,Electrodes,No manufacturer listed,10,,Diagnostic,,12,29
,2/9/2024 15:59,Jugs,No manufacturer listed,10,,Other,,12,11
,2/9/2024 17:06,Oxygen Mask ,No manufacturer listed,10,,Surgical,,12,29
,2/9/2024 15:23,Clear Tape ,Transpore,9,,Bandages/gauze,,12,1
,2/9/2024 15:54,Probe cover,Parker laboratories,9,6/16/2023,Surgical,,12,12
,2/9/2024 17:06,Balloons,No manufacturer listed,9,,Surgical,,12,29
,2/9/2024 16:30,Specimen collection kit A ,Medpace reference laboratories ,9,,Diagnostic,,12,12
,2/9/2024 16:46,Gauze Sponges,Medline,9,,Bandages/gauze,,12,19
,2/9/2024 16:47,Optifoam basic,Medline,9,,Bandages/gauze,,12,19
,2/9/2024 17:08,Pediatric Breathing Citcuit,King Systems,9,12/10/2026,Catheters/tubing,,12,29
,2/9/2024 16:21,Ventilator circuit,King system,9,10/26/2026,Surgical,,12,21
,2/9/2024 16:49,Microscope Slide,GLOBE,9,,Diagnostic,,12,9
,2/9/2024 15:26,Gauze ,Durapore,9,,Bandages/gauze,,12,1
,2/9/2024 15:38,Thumb forceps ,Busse,9,7/30/2028,Surgical,,12,5
,2/9/2024 15:25,1 mL syringes,BD,9,12/31/2023,Syringe/needles,,12,1
,2/9/2024 17:38,Feeding tube kit ,Avanos,9,1/5/2024,Catheters/tubing,,12,33
,2/9/2024 15:29,Epidural Needle ,Arrow,9,10/31/2020,Syringe/needles,,12,1
,2/9/2024 17:15,Contact layer silver,Urgo medical ,8,3/30/2026,Bandages/gauze,,12,19
,2/9/2024 15:41,Orange boxes?,No manufacturer listed,8,,Other,,12,5
,2/9/2024 17:10,Skinny small tubes,No manufacturer listed,8,,Catheters/tubing,,12,29
,2/9/2024 17:28,disposable syringe,nipro,8,1/31/2028,Syringe/needles,,12,34
,2/9/2024 16:27,Microsuture,GEM,8,,Syringe/needles,,12,22
,2/9/2024 15:26,Needleless Med Prep Cannula,Covidien,8,5/31/2024,Other,,12,1
,2/9/2024 15:26,5mL syringes,BD,8,,Syringe/needles,,12,1
,2/9/2024 16:43,Urethral Catheter,Bard,8,8/31/2026,Catheters/tubing,,12,19
,2/9/2024 16:49,Female Luer,AMT,8,5/1/2024,Other,,12,19
,2/9/2024 16:08,50mL test tubes,No manufacturer listed,8,,Diagnostic,,12,7
,2/9/2024 17:30,Metal pieces,No manufacturer listed,8,,Other,,12,19
,2/9/2024 16:51,Medical Bandages,Unnamed ,7,1/1/0001,Bandages/gauze,,12,19
,2/9/2024 16:26,Stapler cannula seal,No manufacturer listed,7,,Catheters/tubing,,12,22
,2/9/2024 16:53,Needles ,BD,7,,Syringe/needles,,12,9
,2/9/2024 16:55,Centerfuge Tubes ,No manufacturer listed,7,,Catheters/tubing,,12,9
,2/9/2024 15:47,Jug,No manufacturer listed,7,,Other,,12,5
,2/9/2024 16:52,Specimen Transport Bags,No manufacturer listed,7,,PPE,,12,9
,2/9/2024 16:36,Transporte tape,No manufacturer listed,7,,,,12,19
,2/9/2024 15:29,Catheter Connector,Portex,6,12/9/2017,Catheters/tubing,Some expired and some not,12,1
,2/9/2024 15:26,Epidural Catheter,Portex,6,6/12/2023,Catheters/tubing,"Some past use date, some not ",12,1
,2/9/2024 17:01,Cardboard holders,No manufacturer listed,6,,Other,,12,30
,2/9/2024 16:13,Clear pouches,No manufacturer listed,6,,Hygiene,,12,15
